"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN","TOBS"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-05-29","68","46","55"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-05-30","72","43","53"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-05-31","76","37","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-01","77","54","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-02","74","43","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-03","79","50","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-04","80","51","52"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-05","68","46","51"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-06","81","45","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-07","84","50","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-08","82","51","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-09","79","40","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-10","68","45","59"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-11","84","46","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-12","77","43","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-13","87","57","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-14","85","54","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-15","82","44","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-16","81","42","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-17","80","56","59"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-18","83","44","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-19","85","41","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-20","88","46","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-21","84","44","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-22","80","42","58"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-23","75","47","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-24","81","37","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-25","87","44","73"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-26","89","55","73"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-27","88","59","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-28","90","51","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-29","86","54","74"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-06-30","91","59","81"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-01","85","57","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-02","85","48","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-03","88","53","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-04","90","46","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-05","92","48","74"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-06","75","55","56"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-07","77","53","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-08","84","54","58"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-09","87","45","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-10","91","56","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-11","91","61","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-12","90","49","77"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-13","91","58","68"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-14","89","55","74"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-15","91","53","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-16","93","59","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-17","91","56","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-18","92","52","77"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-19","94","49","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-20","94","56","74"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-21","91","65","77"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-22","83","58","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-23","81","57","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-24","86","54","77"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-25","88","56","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-26","84","57","73"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-27","83","58","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-28","87","56","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-29","86","61","73"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-30","86","59","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-07-31","87","60","74"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-01","85","56","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-02","87","56","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-03","83","57","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-04","85","59","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-05","88","54","76"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-06","86","62","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-07","85","50","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-08","88","53","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-09","84","60","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-10","82","57","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-11","80","53","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-12","83","55","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-13","87","51","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-14","82","64","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-15","86","48","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-16","88","50","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-17","88","53","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-18","89","46","63"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-19","91","56","74"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-20","93","60","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-21","89","52","58"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-22","85","49","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-23","87","56","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-24","89","52","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-25","92","46","76"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-26","93","47","77"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-27","84","61","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-28","88","58","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-29","91","51","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-30","91","51","77"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-08-31","90","61","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-01","89","58","73"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-02","90","54","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-03","93","51","77"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-04","86","59","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-05","90","52","78"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-06","91","52","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-07","87","61","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-08","83","49","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-09","82","49","61"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-10","82","54","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-11","82","55","63"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-12","79","43","54"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-13","80","46","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-14","81","52","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-15","68","53","55"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-16","74","54","56"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-17","78","52","54"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-18","79","47","55"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-19","81","47","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-20","79","53","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-21","77","42","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-22","75","36","58"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-23","77","39","56"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-24","75","42","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-25","79","39","54"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-26","81","42","52"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-27","75","41","63"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-28","78","42","61"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-29","80","45","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-09-30","83","53","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-01","75","58","63"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-02","74","39","51"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-03","73","43","55"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-04","61","51","57"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-05","72","46","54"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-06","72","32","57"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-07","67","33","57"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-08","71","40","45"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-09","72","38","49"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-10","68","36","43"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-11","58","15","34"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-12","65","22","55"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-13","69","25","49"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-14","72","33","58"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-15","70","41","47"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-16","72","30","43"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-17","68","35","48"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-18","66","37","48"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-19","65","25","50"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-20","57","34","47"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-21","55","17","38"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-22","61","24","48"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-23","66","36","43"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-24","46","31","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-25","56","15","39"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-26","65","18","38"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-27","69","28","49"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-28","50","28","36"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-29","56","19","30"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-30","35","19","21"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-10-31","49","14","26"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-01","58","12","40"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-02","55","14","30"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-03","63","19","42"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-04","66","23","48"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-05","66","26","37"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-06","54","28","38"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-07","45","29","34"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-08","61","24","42"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-09","65","20","36"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-10","62","22","49"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-11","51","22","25"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-12","51","8","25"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-13","60","15","49"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-14","54","32","36"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-15","57","22","27"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-16","62","20","40"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-17","57","22","33"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-18","63","23","42"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-19","62","27","46"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-20","55","38","43"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-21","43","30","31"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-22","38","29","33"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-23","45","26","44"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-24","46","24","45"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-25","49","17","47"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-26","47","17","27"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-27","37","10","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-28","37","9","31"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-29","42","10","31"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-11-30","31","9","25"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-01","38","19","27"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-02","50","21","24"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-03","52","23","31"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-04","51","25","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-05","48","31","38"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-06","45","24","30"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-07","51","23","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-08","40","26","36"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-09","45","31","37"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-10","44","15","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-11","44","24","40"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-12","45","19","44"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-13","51","23","43"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-14","54","26","40"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-15","51","28","34"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-16","37","11","21"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-17","31","6","22"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-18","41","9","20"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-19","37","10","24"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2019-12-20","44","11","24"
